description,rank,rank_yoy_change,median_salary,median_salary_yoy_change,live_jobs,historical_vacancies_absolute,historical_vacancies_relative,period,date_scraped,source_url,page
Software Engineering,26,-7,"£72,500",-,"2,162","2,627",6.45%,3mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering&page=4,4
Java,70,-24,"£75,000",-,963,"2,121",2.95%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
JavaScript,68,-46,"£60,000",-9.22%,"1,564","2,166",3.02%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
Azure,6,+1,"£62,500",-3.84%,"3,820","9,166",12.76%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
AI,4,+34,"£70,000",-6.66%,"3,838","9,991",13.91%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
Cybersecurity,7,+30,"£50,000",-22.17%,"1,860","8,780",12.23%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
Python,17,-5,"£67,500",-10.00%,"3,764","5,328",7.42%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
AWS,24,-14,"£70,932",-5.42%,"2,989","4,780",6.66%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
SQL,22,-13,"£57,500",-4.16%,"2,529","4,951",6.89%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
Data Science,158,-26,"£70,000",-,"1,058","1,001",1.39%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
R,409,-41,"£30,500",-50.80%,409,286,0.40%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering,1
Software Engineering,28,-12,"£70,000",-2.09%,"2,162","4,506",6.28%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Python%2CJava%2CR%2CSQL%2CJavaScript%2CAWS%2CAzure%2CGoogle+Cloud+Platform%2CGCP%2CAI%2CCybersecurity%2CData+Science%2CSoftware+Engineering&page=4,4
Databricks,229,-41,"£85,000",+9.67%,383,314,0.77%,3mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&ql=Snowflake%2CDatabricks,1
Snowflake,324,-62,"£80,000",-5.88%,253,176,0.43%,3mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=3&ql=Snowflake%2CDatabricks,1
Databricks,251,-13,"£85,000",+13.33%,383,577,0.80%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Snowflake%2CDatabricks,1
Snowflake,315,+28,"£80,000",-15.78%,253,425,0.59%,6mo,2026-03-05,https://www.itjobswatch.co.uk/default.aspx?q=&l=&ll=&id=0&e=5&sortby=&orderby=&p=6&ql=Snowflake%2CDatabricks,1
